road,count
彰化縣埤頭鄉國道1號,5
彰化縣福興鄉彰鹿路7段,5
彰化縣大村鄉國道1號,4
彰化縣北斗鎮斗中路,4
彰化縣芬園鄉護岸街,4
彰化縣溪州鄉下田路,4
彰化縣彰化市國道1號,4
