road,count
嘉義市西區世賢路2段,4
嘉義市西區興業西路,3
嘉義市西區友愛路,2
嘉義市西區世賢路1段,2
嘉義市西區博愛路2段,2
嘉義市東區忠孝路,2
嘉義市東區林森東路,2
嘉義市東區新生路,2
