road,count
南投縣埔里鎮中正路,7
南投縣埔里鎮台21線,7
南投縣仁愛鄉台14線,6
南投縣南投市中興路,6
南投縣埔里鎮中山路三段,4
南投縣埔里鎮台14線,4
南投縣魚池鄉台21線,4
