road,count
高雄市鳳山區中山東路,13
高雄市大寮區鳳林二路,9
高雄市仁武區鳳仁路,9
高雄市小港區中山四路,8
高雄市左營區翠華路,8
高雄市小港區沿海二路,7
高雄市鳳山區鳳頂路,7
高雄市小港區沿海三路,6
高雄市阿蓮區中山路,6
高雄市阿蓮區中正路,6
高雄市楠梓區高楠公路,6
高雄市橋頭區成功北路,6
