road,count
嘉義縣水上鄉國道三號,4
嘉義縣民雄鄉國道一號,7
嘉義縣梅山鄉梅北村中山路,4
嘉義縣大埔鄉台3線,3
嘉義縣太保市新埤里台18線,3
嘉義縣大林鎮國道三號,2
嘉義縣中埔鄉同仁村台3線,2
嘉義縣中埔鄉和睦村富裕路,2
嘉義縣中埔鄉富收村富裕路,2
