road,count
臺南市仁德區國道一號,6
臺南市永康區中山北路,6
臺南市安南區台江大道,6
臺南市安南區安明路二段,6
臺南市安南區長和路一段,6
臺南市永康區大灣路,5
臺南市安南區安明路,5
臺南市新化區護國里中山路,5
臺南市玉井區台3線,4
臺南市安平區安平路,4
臺南市南區中華西路1段,4
臺南市新營區國道1號,4
