road,count
苗栗縣頭份市中華路,8
苗栗縣三灣鄉台3線,6
苗栗縣獅潭鄉台3線,5
苗栗縣後龍鎮國道3號,4
苗栗縣苗栗市台6線,4
苗栗縣竹南鎮公義里公義路,3
苗栗縣竹南鎮國道3號,3
苗栗縣苑裡鎮國道3號,3
苗栗縣通霄鎮國道3號,3
苗栗縣造橋鄉國道1號,3
