road
臺東縣東河鄉尚德村七塊厝產業道路
臺東縣卑南鄉台11線
臺東縣臺東市臨海路3段
臺東縣鹿野鄉龍田村北三路
臺東縣卑南鄉台9線
臺東縣關山鎮台9線
臺東縣關山鎮台9線
臺東縣太麻里鄉台9線
臺東縣臺東市桂林北路
臺東縣卑南鄉杉原18號
臺東縣臺東市光明路
臺東縣池上鄉福原村4鄰中東二路
臺東縣臺東市台11線
臺東縣卑南鄉臺東縣卑南鄉東興村比利良產業道路
臺東縣臺東市新生路
臺東縣臺東市知本路3段
臺東縣臺東市連航路
臺東縣臺東市建農里知本路1段
臺東縣臺東市台11線
臺東縣成功鎮台11線
臺東縣成功鎮台11線
臺東縣臺東市臨海路1段
臺東縣池上鄉縣197線
臺東縣臺東市大和路
臺東縣大武鄉台9線
臺東縣長濱鄉台11線
臺東縣成功鎮台11線128公里北側向路
臺東縣臺東市東45線
臺東縣太麻里鄉泰和村臺9線
臺東縣臺東市中華路1段
臺東縣臺東市知本路3段
臺東縣臺東市中興路路6段
臺東縣大武鄉台9線
臺東縣臺東市台11線
臺東縣池上鄉台9線
臺東縣臺東市知本路1段
臺東縣卑南鄉太平路
臺東縣太麻里鄉三和村產業道路
臺東縣臺東市連航路
臺東縣臺東市台11線
臺東縣達仁鄉台9線452公里北側向路
臺東縣東河鄉台11線
臺東縣臺東市知本路2段
臺東縣達仁鄉台?村台?路
臺東縣臺東市志航路1段
臺東縣成功鎮台11線
臺東縣臺東市台11線
臺東縣臺東市中興路6段
臺東縣達仁鄉台9線
臺東縣東河鄉台23線
臺東縣東河鄉東河村南東河路
臺東縣成功鎮台11線107公里300.0公尺處南側向路
臺東縣臺東市中興路4段
臺東縣成功鎮東151公里
臺東縣太麻里鄉台9線
臺東縣臺東市興盛路
臺東縣東河鄉台11線
臺東縣臺東市興安路1段
臺東縣臺東市台11線
臺東縣大武鄉台9線
臺東縣臺東市馬亨亨大道
臺東縣太麻里鄉台9線
臺東縣鹿野鄉台9線
臺東縣臺東市中華路2段
臺東縣太麻里
臺東縣關山鎮中華路
臺東縣臺東市台11161公里
臺東縣臺東市台11176公里
臺東縣臺東市更生路
臺東縣太麻里
臺東縣臺東市中華路一段
臺東縣臺東市台11161公里
臺東縣卑南鄉忠孝路
臺東縣卑南鄉溫泉路
臺東縣關山鎮民族路
臺東縣達仁鄉台9452公里
臺東縣臺東市中興路三段
臺東縣東河鄉台11145公里
臺東縣臺東市中華路2段
臺東縣臺東市更生路
臺東縣臺東市民航路
臺東縣臺東市傳廣路
臺東縣臺東市開封街
臺東縣臺東市四維路3段
臺東縣臺東市福建路
臺東縣成功鎮民族路
臺東縣臺東市新生路
臺東縣臺東市中華路一段
臺東縣臺東市博愛路
臺東縣臺東市中華路
臺東縣成功鎮台11117公里
臺東縣臺東市正氣北路
臺東縣臺東市陽明山莊前
臺東縣臺東市新生路
臺東縣臺東市更生北路
臺東縣臺東市新生路
臺東縣臺東市武昌街
臺東縣臺東市更生路
臺東縣鹿野鄉台9348公里
臺東縣臺東市中興路2段
臺東縣臺東市開封街
臺東縣臺東市博愛路
臺東縣臺東市中華路一段
臺東縣臺東市仁八街
臺東縣池上鄉伯朗大道
臺東縣成功鎮都歷路段
臺東縣臺東市更生北路
臺東縣臺東市馬亨亨
臺東縣臺東市正氣北路
臺東縣臺東市更生路
臺東縣臺東市正氣北路
臺東縣臺東市大業路
臺東縣臺東市中華路二段
臺東縣臺東市漢陽北路
臺東縣臺東市中華路四段
臺東縣臺東市新生路
臺東縣太麻里
臺東縣臺東市中正路
臺東縣長濱鄉台1172公里
臺東縣東河鄉台11145公里
臺東縣臺東市更生北路
臺東縣臺東市正氣路
臺東縣臺東市更生路
臺東縣臺東市中興路4段
臺東縣達仁鄉台9447公里500.0公尺處南向中線
臺東縣臺東市中華路二段
臺東縣臺東市四維路2段
臺東縣太麻里
臺東縣臺東市臺東市臺東大學
臺東縣臺東市傳廣路
臺東縣太麻里
臺東縣臺東市仁一街
臺東縣臺東市成功路
臺東縣臺東市漢陽北路
臺東縣成功鎮都威橋往南30公尺
臺東縣臺東市正氣北路
臺東縣臺東市中華路四段
臺東縣臺東市漢中街
臺東縣綠島鄉中寮村
臺東縣臺東市中興路三段
臺東縣大武鄉大武村復興路
臺東縣臺東市南京路
臺東縣臺東市正氣北路
臺東縣東河鄉南東河265號
臺東縣臺東市鐵花路
臺東縣臺東市中山路
臺東縣關山鎮民權路
臺東縣卑南鄉利吉路
臺東縣長濱鄉東133公里
臺東縣臺東市寶桑路
臺東縣大武鄉台9442公里
臺東縣臺東市開封街592巷
臺東縣卑南鄉龍過脈
臺東縣臺東市豐榮路
臺東縣臺東市志航路
臺東縣臺東市中華路一段
臺東縣鹿野鄉永安村永樂路
臺東縣臺東市中華路1段
臺東縣臺東市洛陽街
臺東縣臺東市傳廣路
臺東縣卑南鄉龍過脈
臺東縣臺東市中興路二段
臺東縣臺東市臺東市連航路
臺東縣卑南鄉賓朗路
臺東縣卑南鄉賓朗路
臺東縣臺東市中興路四段
臺東縣海端鄉台20193公里700.0公尺處東向路
臺東縣臺東市傳廣路
臺東縣鹿野鄉台9348公里
臺東縣臺東市中興陸橋東側
臺東縣卑南鄉檳榔橋南端
臺東縣臺東市更生路
臺東縣臺東市正氣路
臺東縣臺東市志航路1段
臺東縣臺東市復興路
臺東縣臺東市臺東市青海路3段
臺東縣臺東市中華路一段
臺東縣臺東市志航路
臺東縣臺東市正氣北路
臺東縣臺東市豐榮路
臺東縣東河鄉都蘭路段
臺東縣臺東市中興路一段
臺東縣鹿野鄉台9349公里
臺東縣鹿野鄉台9354公里
臺東縣臺東市西康路
臺東縣卑南鄉台九線
臺東縣臺東市東園三街
臺東縣臺東市正氣北路
臺東縣卑南鄉台9364公里
臺東縣臺東市中華路2段
臺東縣臺東市正氣路
臺東縣東河鄉五線
臺東縣臺東市日光橋南端
臺東縣東河鄉泰源橋北端路
臺東縣太麻里
臺東縣臺東市新生路
臺東縣卑南鄉台11151公里
臺東縣臺東市強國街
臺東縣臺東市知本路一段
臺東縣太麻里
臺東縣太麻里
臺東縣達仁鄉台9448公里
臺東縣臺東市正氣北路
臺東縣臺東市
臺東縣臺東市中華路二段
臺東縣臺東市更生路
臺東縣臺東市更生路
臺東縣臺東市中華路2段
臺東縣臺東市更生路
臺東縣卑南鄉太平路
臺東縣臺東市中華路一段
臺東縣臺東市大業路
臺東縣關山鎮和平路
臺東縣達仁鄉台9452公里
臺東縣臺東市泰安街
臺東縣臺東市中正路
臺東縣臺東市中山路
臺東縣臺東市寧波街
臺東縣成功鎮美山路段
臺東縣臺東市中華路
臺東縣東河鄉台11136公里
臺東縣成功鎮台11127公里
臺東縣卑南鄉泰安村
臺東縣臺東市豐榮路
臺東縣卑南鄉臺九線
臺東縣臺東市正氣路
臺東縣東河鄉台11138公里
臺東縣卑南鄉忠孝路
臺東縣臺東市永安街
臺東縣臺東市新生路
臺東縣臺東市中華路三段
臺東縣臺東市更生路
臺東縣臺東市中華路3段
臺東縣臺東市青海路二段
臺東縣臺東市更生路
臺東縣達仁鄉新興產業道路
臺東縣池上鄉忠孝路
臺東縣東河鄉新東河橋南端
臺東縣臺東市桂林北
臺東縣卑南鄉太平村太平路
臺東縣臺東市豐榮路
臺東縣臺東市中華大橋上
臺東縣成功鎮三民路
臺東縣太麻里
臺東縣臺東市興安路
臺東縣太麻里
臺東縣臺東市中興路4段
臺東縣臺東市更生北路
臺東縣臺東市正氣北路
臺東縣海端鄉大埔53之2號
臺東縣臺東市新生路
臺東縣臺東市台9188公里
臺東縣臺東市大同路
臺東縣池上鄉中山路
臺東縣關山鎮溪埔路
臺東縣臺東市傳廣路
臺東縣臺東市興安路
臺東縣臺東市頂永豐產業道
臺東縣臺東市咸陽街
臺東縣關山鎮永豐164號
臺東縣臺東市更生北路
臺東縣臺東市連航路
臺東縣臺東市中興路1段
臺東縣臺東市青海路四段
臺東縣卑南鄉泰安產業道路
臺東縣臺東市錦州街
臺東縣臺東市中華路一段
臺東縣臺東市臺東市光明路
臺東縣臺東市四維路三段
臺東縣臺東市更生路
臺東縣鹿野鄉龍田村12鄰龍馬路
臺東縣臺東市太原路二段
臺東縣臺東市新生路
臺東縣臺東市更生北路
臺東縣關山鎮自由路
臺東縣臺東市正氣路
臺東縣臺東市衡陽路
臺東縣臺東市博愛路
臺東縣東河鄉都蘭57-5號
臺東縣卑南鄉防汛道路
臺東縣臺東市四維路
臺東縣臺東市中華路二段
臺東縣臺東市更生路
臺東縣臺東市新生路
臺東縣臺東市泰安街
臺東縣關山鎮和平路
臺東縣臺東市中華路
臺東縣臺東市中興路4段
臺東縣卑南鄉忠孝路
臺東縣延平鄉19742公里
臺東縣臺東市中興路1段
臺東縣關山鎮台9336公里
臺東縣臺東市徐州街
臺東縣成功鎮中山路
臺東縣太麻里
臺東縣臺東市漢陽南路
臺東縣太麻里鄉華源村大坑道路
臺東縣成功鎮台11115公里900.0公尺處北向中線
臺東縣大武鄉大武村復興路
臺東縣長濱鄉長濱32號
臺東縣臺東市更生路
臺東縣臺東市中華路一段
臺東縣太麻里
臺東縣關山鎮崁頂路
臺東縣臺東市山西路一段
臺東縣太麻里
臺東縣臺東市中華路1段
臺東縣臺東市福建路
臺東縣臺東市傳廣路
臺東縣臺東市南島大道
臺東縣臺東市中華路四段
臺東縣關山鎮台9333公里
臺東縣卑南鄉初鹿村忠孝路
臺東縣長濱鄉長濱路段
臺東縣臺東市更生路
臺東縣太麻里
臺東縣池上鄉中山路
臺東縣東河鄉台11114公里
臺東縣達仁鄉東681公里
臺東縣太麻里
臺東縣臺東市中興路一段
臺東縣卑南鄉太平路
臺東縣臺東市漢陽北路
臺東縣臺東市中興路二段
臺東縣臺東市中華路二段
臺東縣臺東市四維路二段
臺東縣池上鄉大埔村2鄰中山路
臺東縣臺東市四維路2段
臺東縣太麻里鄉外環路
臺東縣臺東市桂林北路
臺東縣太麻里
臺東縣成功鎮白蓮路
臺東縣東河鄉台11139公里700.0公尺處南向中線
臺東縣卑南鄉都蘭幹線
臺東縣臺東市中山路
臺東縣大武鄉大鳥54號
臺東縣太麻里
臺東縣長濱鄉烏石鼻段
臺東縣成功鎮中正路
臺東縣長濱鄉竹湖路段
臺東縣臺東市正氣路
臺東縣大武鄉台9438公里
臺東縣臺東市知本路3段
臺東縣臺東市知本路3段
臺東縣臺東市北安路
臺東縣臺東市更生路
臺東縣臺東市中正路
臺東縣臺東市大順路
臺東縣東河鄉台11148公里
臺東縣臺東市正氣路
臺東縣臺東市四維路二段
臺東縣臺東市更生北路
臺東縣臺東市成都南路
臺東縣長濱鄉臺東縣長濱鄉竹湖村永福社區道路
臺東縣卑南鄉卑南鄉東47線
臺東縣池上鄉台9322公里
臺東縣長濱鄉玉長公路
臺東縣臺東市正氣北路
臺東縣臺東市更生路
臺東縣臺東市新社一街
臺東縣臺東市新生路
臺東縣臺東市更生路
臺東縣臺東市漢陽北路
臺東縣大武鄉大武村復興路
臺東縣臺東市中興路四段
臺東縣臺東市新生路
臺東縣池上鄉忠孝路
臺東縣臺東市中華路一段
臺東縣臺東市更生路
臺東縣臺東市中華路
臺東縣鹿野鄉中華路
臺東縣臺東市知本路3段
臺東縣蘭嶼鄉
臺東縣臺東市臨海路二段
臺東縣臺東市台9366公里
臺東縣臺東市中華路一段
臺東縣卑南鄉台9357公里
臺東縣臺東市寧波街134巷
臺東縣關山鎮和平路
臺東縣鹿野鄉中華路一段
臺東縣臺東市開封橋北端數來第三根路
臺東縣臺東市四維路
臺東縣太麻里
臺東縣臺東市永安街180巷
臺東縣臺東市傳廣路
臺東縣臺東市卑南國小
臺東縣太麻里
臺東縣關山鎮台9333公里10.0公尺處北向中線
臺東縣臺東市知本路一段
臺東縣臺東市廣東路
臺東縣臺東市四維路
臺東縣關山鎮台9331公里100.0公尺處南向路
臺東縣臺東市新生路
臺東縣太麻里
臺東縣臺東市台11157公里
臺東縣臺東市中華路四段
臺東縣臺東市更生路
臺東縣臺東市開封街
臺東縣臺東市新生路
臺東縣臺東市中華路
臺東縣臺東市博愛路
臺東縣臺東市正氣路
臺東縣臺東市漢陽北路
臺東縣臺東市中山路
臺東縣池上鄉新生路
臺東縣臺東市更生路
臺東縣臺東市鄭州街
臺東縣臺東市連航路
臺東縣臺東市長沙街
臺東縣臺東市中正路
臺東縣卑南鄉
臺東縣鹿野鄉東292公里
臺東縣臺東市新生路
臺東縣臺東市中華路一段
臺東縣鹿野鄉台9340公里
臺東縣臺東市更生路
臺東縣臺東市更生路
臺東縣臺東市知本路二段
臺東縣臺東市臺東市更生路
臺東縣臺東市更生北路
臺東縣臺東市豐樂路
臺東縣臺東市正氣北路
臺東縣臺東市中華路二段
臺東縣臺東市台11172公里
臺東縣臺東市新站二街
臺東縣大武鄉台9434公里
臺東縣臺東市四維路一段
臺東縣臺東市豐谷南路
臺東縣臺東市更生路
臺東縣臺東市中華路
臺東縣臺東市山西路二段
臺東縣臺東市新生路
臺東縣臺東市中華路二段
臺東縣臺東市中興路四段
臺東縣臺東市正氣北路
臺東縣臺東市強國街
臺東縣臺東市中華路三段
臺東縣臺東市中華路
臺東縣臺東市博愛路
臺東縣臺東市正氣路
臺東縣臺東市中興路四段
臺東縣臺東市中興路
臺東縣太麻里
臺東縣卑南鄉賓朗路
臺東縣臺東市吉林路1段
臺東縣臺東市中華路二段
臺東縣臺東市福建路
臺東縣臺東市更生路
臺東縣綠島鄉
臺東縣臺東市大忠路
臺東縣臺東市民航路
臺東縣臺東市南島大道
臺東縣臺東市開封街
臺東縣臺東市傳廣路
臺東縣臺東市中興路一段
臺東縣臺東市馬蘭橋南端
臺東縣卑南鄉04-3006-00電桿前
臺東縣臺東市臺東市正氣北路
臺東縣臺東市臺東市博愛路
臺東縣臺東市更生路
臺東縣臺東市臺東市正氣北路
臺東縣臺東市正氣北路
臺東縣成功鎮台11121公里
臺東縣關山鎮和平路
臺東縣臺東市更生路
臺東縣太麻里
臺東縣臺東市中華路四段
臺東縣關山鎮和平路
臺東縣臺東市興安路二段
臺東縣成功鎮博愛里14鄰宜灣路
臺東縣臺東市更生路
臺東縣卑南鄉山里路
臺東縣成功鎮太平路
臺東縣鹿野鄉台9352公里南向路
臺東縣臺東市中正路
臺東縣卑南鄉和平路
臺東縣臺東市正氣北路
臺東縣臺東市更生路
臺東縣長濱鄉大俱來路段
臺東縣臺東市中華路
臺東縣臺東市中華路一段
臺東縣臺東市正氣路
臺東縣鹿野鄉台9354公里
臺東縣東河鄉台11138公里
臺東縣東河鄉東236公里
臺東縣臺東市更生北路
臺東縣臺東市正氣北路
臺東縣長濱鄉臺東縣長濱鄉竹湖村永福社區道路
臺東縣臺東市更生北路
臺東縣臺東市西康路
臺東縣臺東市中山路
臺東縣臺東市正氣北路
臺東縣海端鄉臺20線
臺東縣鹿野鄉台9340公里
臺東縣卑南鄉台9365公里
臺東縣臺東市中華路一段
臺東縣東河鄉新蘭路段
臺東縣臺東市中山路
臺東縣臺東市臺東市開封街
臺東縣卑南鄉賓朗路
臺東縣臺東市更生路
臺東縣臺東市四川路二段
臺東縣鹿野鄉台9348公里
臺東縣臺東市中山路
臺東縣卑南鄉台9363公里
臺東縣成功鎮台11119公里
臺東縣池上鄉台9325公里
臺東縣臺東市志航路一段
臺東縣臺東市杭州街
臺東縣卑南鄉泰安村和平路
臺東縣臺東市臺東市中華路二段
臺東縣臺東市臺東市新生路
臺東縣池上鄉靜安路
臺東縣海端鄉台9327公里
臺東縣臺東市中興路4段
臺東縣太麻里
臺東縣關山鎮台9337公里400.0公尺處南向路
臺東縣臺東市臺東市博愛路
臺東縣臺東市更生路
臺東縣成功鎮台11109公里
臺東縣太麻里
臺東縣臺東市知本路二段
臺東縣臺東市中興路二段
臺東縣太麻里鄉香蘭村2鄰溪頭產業道路
臺東縣臺東市長沙街372巷
臺東縣成功鎮大同路
臺東縣東河鄉興昌路段
臺東縣臺東市更生路
臺東縣臺東市中興路二段
臺東縣太麻里
臺東縣臺東市建和里知本路一段
臺東縣臺東市中華路一段
臺東縣臺東市臺東市正氣北路
臺東縣臺東市中華路2段
臺東縣臺東市臺東市中興路一段
臺東縣臺東市中興路三段
臺東縣臺東市傳廣路
臺東縣臺東市博愛路
臺東縣臺東市大業路
臺東縣臺東市中華路三段
臺東縣臺東市仁七街
臺東縣臺東市浙江路
臺東縣臺東市新生路
臺東縣臺東市豐里
臺東縣臺東市中正路
臺東縣臺東市杭州街
臺東縣臺東市正氣北路
臺東縣臺東市連航路
臺東縣臺東市中華路四段
臺東縣臺東市博愛路
臺東縣太麻里鄉森川中線產業道路
臺東縣臺東市精誠路
臺東縣太麻里
臺東縣臺東市更生北路
臺東縣臺東市正氣路
臺東縣臺東市中華路四段
臺東縣成功鎮台11114公里900.0公尺處北向中線
臺東縣鹿野鄉龍田村12鄰龍馬路
臺東縣臺東市中興路
臺東縣臺東市漢陽北路
臺東縣臺東市中華路一段
臺東縣池上鄉福文村10鄰文化路
臺東縣卑南鄉賓朗路
臺東縣臺東市中華路二段
臺東縣卑南鄉台9線
臺東縣卑南鄉台9361公里
臺東縣臺東市強國街
臺東縣臺東市中華路二段
臺東縣臺東市豐田路
臺東縣臺東市廣東路
臺東縣臺東市中興路三段
臺東縣臺東市四維路
臺東縣臺東市成功路
臺東縣臺東市漢陽北路
臺東縣臺東市鄭州街
臺東縣臺東市西康路二段
臺東縣臺東市新站路
臺東縣臺東市仁七街
臺東縣達仁鄉
臺東縣臺東市中興路二段
臺東縣臺東市新生路
臺東縣臺東市豐源橋北端
臺東縣卑南鄉和平路
臺東縣東河鄉台11145公里
臺東縣臺東市正氣北路
臺東縣臺東市東海國宅防汛道路
臺東縣臺東市復興路
臺東縣臺東市豐源橋北端
臺東縣臺東市南豐路
臺東縣臺東市浙江路
臺東縣卑南鄉台9464公里
臺東縣臺東市桂林北路
臺東縣卑南鄉綠色隧道
臺東縣臺東市大同路
臺東縣太麻里
臺東縣太麻里鄉泰和村民權路
臺東縣臺東市復興路
臺東縣臺東市知本路一段
臺東縣臺東市開封街
臺東縣臺東市西康路
臺東縣臺東市中華路2段
臺東縣臺東市長安街
臺東縣臺東市正氣北路
臺東縣臺東市中興路二段
臺東縣臺東市中興路六段
臺東縣臺東市新生路
臺東縣臺東市中華路一段
臺東縣臺東市中華路二段
臺東縣卑南鄉利嘉路
臺東縣太麻里鄉富山產業道路
臺東縣臺東市更生路
臺東縣臺東市更生北路
臺東縣臺東市南島大道
臺東縣成功鎮和平里鹽濱路
臺東縣臺東市長安街
臺東縣臺東市開封街
臺東縣臺東市精誠路
臺東縣臺東市博愛路
臺東縣臺東市傳廣路
臺東縣臺東市中興路二段
臺東縣臺東市貓山3Y12X9電線桿
臺東縣池上鄉新興路
臺東縣卑南鄉美農橋北端
臺東縣臺東市文昌路
臺東縣臺東市更生北路
臺東縣臺東市長安街
臺東縣卑南鄉明峰村忠孝路
臺東縣鹿野鄉台9349公里
臺東縣臺東市西康路一段
臺東縣臺東市中華路一段
臺東縣臺東市中華路四段
臺東縣臺東市富岡街
臺東縣成功鎮隧道路段
臺東縣臺東市中華路二段
臺東縣臺東市強國街
臺東縣臺東市中華路二段
臺東縣臺東市豐榮路
臺東縣臺東市松江路二段
臺東縣臺東市文昌路
臺東縣延平鄉鸞山村2鄰鸞山路
臺東縣臺東市傳廣路
臺東縣太麻里
臺東縣臺東市志航路一段
臺東縣臺東市長沙街206巷
臺東縣臺東市富岡街
臺東縣臺東市中興路2段
臺東縣臺東市中華路一段
臺東縣臺東市中興路
臺東縣臺東市中興路一段
臺東縣臺東市更生路
臺東縣卑南鄉溫泉村龍泉路
臺東縣臺東市中興路
臺東縣長濱鄉竹湖路段
臺東縣臺東市中華路一段
臺東縣長濱鄉台1175公里
臺東縣臺東市博愛路
臺東縣臺東市四維路三段
臺東縣東河鄉南東河222號
臺東縣臺東市西康路三段
臺東縣臺東市大業路
臺東縣臺東市新生路
臺東縣臺東市正氣北路
臺東縣關山鎮民族路
臺東縣卑南鄉太平路
臺東縣成功鎮三民里漢口街
臺東縣臺東市中華路一段
臺東縣臺東市志航路一段
臺東縣臺東市豐榮路
臺東縣臺東市興安路
臺東縣東河鄉1鄰南八里
臺東縣臺東市更生北路
臺東縣卑南鄉泰安路
臺東縣臺東市新生路
臺東縣臺東市山西路一段
臺東縣海端鄉台20160公里
臺東縣臺東市長安街
臺東縣鹿野鄉鹿野村中華路二段
臺東縣臺東市中華路
臺東縣臺東市新生路
臺東縣臺東市興安路
臺東縣臺東市中華路二段
臺東縣臺東市大富岡加油站
臺東縣臺東市北平街
臺東縣臺東市綏遠路一段
臺東縣池上鄉伯朗大道往台9線省道產業道路
臺東縣臺東市寶桑路
臺東縣臺東市豐谷北路
臺東縣卑南鄉山里路
臺東縣臺東市中華路二段
臺東縣卑南鄉文泰路
臺東縣卑南鄉龍泉路
臺東縣臺東市新生路
臺東縣臺東市豐源橋北端以北100公尺處
臺東縣臺東市馬亨亨大道520巷
臺東縣臺東市傳廣路
臺東縣臺東市新生路
臺東縣臺東市正氣北路
臺東縣臺東市開封街
臺東縣臺東市中華路三段
臺東縣臺東市四維路
臺東縣卑南鄉明峰村
臺東縣臺東市青海路一段
臺東縣臺東市太原路二段
臺東縣成功鎮中華路
臺東縣東河鄉都蘭216號前路
臺東縣長濱鄉台1180公里
臺東縣臺東市豐谷北路
臺東縣臺東市正氣路
臺東縣臺東市知本路二段
臺東縣臺東市綏遠路二段
臺東縣臺東市中華路2段
臺東縣成功鎮光復路
臺東縣臺東市豐谷北路
臺東縣臺東市正氣北路
臺東縣臺東市中華路三段
臺東縣臺東市新生路
