road,count
新竹市東區光復路一段,1485
新竹市東區光復路二段,1166
新竹市東區南大路,1033
新竹市東區中華路二段,933
新竹市北區中正路,862
新竹市東區園區一路,802
新竹市東區明湖路,788
新竹市北區中山路,754
新竹市東區食品路,739
新竹市北區北大路,713
