road,count
臺南市永康區中華路,1794
臺南市北區公園路,1352
臺南市永康區中山南路,1067
臺南市東區崇善路,912
臺南市東區裕農路,866
臺南市北區開元路,863
臺南市永康區中正南路,781
臺南市安平區安平路,765
臺南市東區東寧路,752
臺南市中西區西門路,746
