road,count
彰化縣彰化市中山路二段,1138
彰化縣彰化市中山路三段,741
彰化縣彰化市中正路二段,605
彰化縣彰化市三民路,579
彰化縣彰化市中華西路,563
彰化縣彰化市大埔路,562
彰化縣彰化市中山路一段,542
彰化縣大村鄉山腳路,491
彰化縣彰化市中山路,381
彰化縣花壇鄉中山路一段,378
