road,count
金門縣金城鎮民權路,391
金門縣金城鎮民生路,258
金門縣金寧鄉伯玉路二段,164
金門縣金寧鄉伯玉路一段,132
金門縣金城鎮環島北路一段,102
金門縣金寧鄉環島北路一段,101
金門縣金城鎮環島西路一段,100
金門縣金城鎮民族路,100
金門縣金湖鎮環島南路四段,96
金門縣金城鎮西海路三段,85
