road,count
新竹市東區光復路一段,1220
新竹市東區光復路二段,974
新竹市東區南大路,868
新竹市東區中華路二段,779
新竹市北區中正路,696
新竹市東區園區一路,687
新竹市東區明湖路,672
新竹市北區中山路,618
新竹市東區食品路,590
新竹市北區北大路,580
新竹市東區中華路一段,564
新竹市北區西大路,548
新竹市東區園區三路,533
新竹市東區寶山路,495
新竹市香山區中華路四段,493
新竹市北區經國路二段,465
新竹市東區西大路,461
新竹市香山區元培街,437
新竹市東區中央路,422
