road,count
臺南市永康區中華路,1261
臺南市北區公園路,967
臺南市永康區中山南路,716
臺南市東區崇善路,651
臺南市北區開元路,645
臺南市中西區西門路,591
臺南市安平區安平路,588
臺南市東區裕農路,582
臺南市永康區中正南路,547
臺南市北區文賢路,534
臺南市東區東寧路,514
臺南市中西區南門路,500
