road,count
澎湖縣馬公市204縣道,284
澎湖縣馬公市陽明里中華路,207
澎湖縣馬公市203縣道,186
澎湖縣馬公市201縣道,97
澎湖縣馬公市朝陽里中華路,91
澎湖縣馬公市岔路,91
澎湖縣白沙鄉203縣道,89
澎湖縣馬公市朝陽里三多路,86
澎湖縣馬公市陽明里新生路,73
澎湖縣馬公市朝陽里朝陽路,71
澎湖縣湖西鄉202縣道,63
澎湖縣馬公市西文里中華路,61
